protein_name	eff_size	p_value	p_value_sex
NTRK3	-5.90080226978796	0.00887547626676334	0.542359840684364
NUDCD3	-0.727887003792115	0.715095114675521	0.708470706469637
NXPH1	4.95339913853384	0.00016695218706524	0.931242800094627
OAS1	1.498082659096	0.340088434859306	0.782824309028946
OCIAD1	8.02465674990261	0.0316683077952029	0.44492852034019
OLFM4	-1.11426931928403	0.000207613186770733	0.805501179516288
OLR1	5.20661967932236	0.00117590085719845	0.898973691374015
OMD	-1.53476695683613	0.288083423589639	0.710026250871547
OPCML	-0.103356925275802	0.973938389986156	0.753186825546447
OSM	-0.129863610244631	0.950087495178862	0.755963179981716
P4HB	0.0878143989402837	0.94824432726236	0.749902011207643
PA2G4	0.624446903396365	0.512500567903905	0.756115774173459
PAFAH1B2	5.56747758835721	0.00158719234465388	0.734281281675466
PAK3	5.58066975452209	0.0248840783429286	0.757879291747379
PAK6	1.14401650556412	0.0517653683816544	0.814120863156812
PAK7	3.11070111974437	0.257517859976887	0.665747587025885
PAPPA	1.31347355527803	0.362960192446446	0.664003821107141
PARK7	2.24433981821894	0.204978209761173	0.686828929106298
PCNA	10.4558943219386	0.00304813437206439	0.839033413691344
PCSK7	-10.5811959251624	9.30846754762128e-05	0.677577397330027
PCSK9	3.22759353913726	0.189809607860731	0.996730718584565
PDCD1LG2	0.0606963679155416	0.984254598749125	0.753472127364519
PDE11A	-1.40622994890104	0.355406755965533	0.687084844083571
PDE1A	7.45873283260542	0.0112772995984857	0.500380070339251
PDE2A	2.09557035342391	0.290892209266216	0.809250512318398
PDE3A	13.5952642382525	3.18962791353051e-05	0.427646468487765
PDE4D	-3.97799545395082	0.0122816033784674	0.721103877210969
PDE5A	-0.396806578084509	0.556932146329749	0.715030284299484
PDE7A	3.16544651332932	0.213617260620472	0.839035180786336
PDE9A	8.81805961152575	0.00191410533723319	0.390821767029158
PDGFA	2.45115933364169	0.000500603899441051	0.84019756950572
PDGFB	1.41808948297571	0.00820062041673011	0.775488116002969
PDGFC	6.4225995969827	0.011625029961647	0.607655626654644
PDGFRA	0.134375290433526	0.905659075425696	0.759864868347019
PDGFRB	-0.381360810833648	0.740998977502806	0.738267005461532
PDIA3	0.0102310929807759	0.995090456112082	0.756215236304676
PDK1	0.0741187536691095	0.951199509494629	0.753893089751932
PDPK1	-1.85657560976754	0.0257189570744991	0.506712716700723
PDXK	-2.06457517433849	0.239815942932697	0.648339617505733
PDXP	1.59901923111783	0.151849500437354	0.787659511784471
PEBP1	5.59114779462671	0.00181498072000606	0.450418814333268
PECAM1	16.4487372403675	0.00138650613954717	0.960061067708486
PES1	6.07666806221513	0.00951734256447843	0.979276170749592
PEX5	4.14563380396387	0.033847003816567	0.685518202390835
PF4	1.7087002004045	0.000936789154525066	0.908034127535656
PFDN5	6.22975853011495	0.126557970558793	0.989757544916081
PGAM1	4.70996619105394	0.00018073565779186	0.445252974083137
PGD	-1.31881348543786	0.0547506820422831	0.733482407069268
PGF	8.55571117885149	0.00875137601343505	0.697002342797829
PGK1	0.0105716659787753	0.99290262679208	0.754134987466427
PGLYRP1	3.01687602044836	0.0223532088565294	0.678304935849813
PGM1	3.01120260136305	0.11598236502513	0.625834279665087
PI3	2.87321261723356	0.0287940870190456	0.377196560056131
PIANP	-0.523921461984504	0.763722128788466	0.748126706495861
PIAS4	2.41530265022692	0.328052306996193	0.849949727856233
PIGR	-1.86902767702484	0.253519518004649	0.597071403362389
PIK3CA.PIK3R1	-2.97516392715872	0.0999728327191689	0.582944901429398
PIK3CG	3.12966742250551	0.152720323430735	0.906087917682785
PIM1	5.0540600767014	0.0721922892583251	0.706312279454982
PKM2	-0.387860847013902	0.557668575058072	0.728605039946884
PLA2G10	17.2384761512282	0.000134178920990632	0.783869660387244
PLA2G1B	-2.07108944899287	0.158151564951287	0.696110088050442
PLA2G2A	7.15510466503502	0.000197409964845207	0.298499654563313
PLA2G2E	16.259186703707	9.6146668969867e-05	0.947264136930882
PLA2G5	2.87337733815062	0.310560098612028	0.841409388596009
PLA2G7	7.13830483072849	0.0153664491236917	0.432381563607563
PLAT	10.6505419718721	1.76990185515765e-05	0.188746656292634
PLAU	-3.84490565996955	0.0403693878803038	0.739216116172474
PLAUR	10.7745869987364	8.89651129281956e-05	0.662207944769007
PLCG1	10.5023493413779	0.0064412912007477	0.870361217932585
PLG	-3.57120355471094	0.188220335690716	0.738421509112697
PLG.1	16.5137245080295	0.000401201617895841	0.833433892826424
PLG.2	-13.5475878942867	0.00163479080653343	0.6169705299445
PLK1	3.63519642861293	0.0730076852463557	0.792559808779602
PLXNB2	13.6662199376316	0.000311836209837235	0.247370578323963
PLXNC1	-0.010752867005847	0.997093366575471	0.754396709022166
POMC	2.80558046889312	0.147749308076082	0.748593317293363
POMC.1	3.80268590780783	0.120983541302979	0.642312251463573
POMC.2	2.78238743794796	0.107123778680009	0.592729207533028
PON1	3.646764219356	0.205759734484082	0.842229579036821
POR	-1.97890498733564	0.0694548817968628	0.844855802711176
POSTN	8.4089924301024	0.000372545936320505	0.757211219243993
PPA1	1.18197105936368	0.300033577761836	0.796881052604908
PPBP	1.88949164406081	0.00413274583272612	0.871378018378117
PPBP.1	1.8458916639231	0.00309251474508426	0.861020298040326
PPIA	-0.452677504387584	0.748793905538504	0.749378562708318
PPIB	8.79281989211057	0.00278805682957593	0.431755055699048
PPID	-0.593879130399494	0.302742613967265	0.701768011591199
PPIE	1.88056328310152	0.0805389315482854	0.783425993523699
PPIF	-2.42658327622606	0.00108049476145738	0.539675195242513
PPP3CA.PPP3R1	-0.776003649757948	0.3907389108231	0.667694799322074
PPP3R1	1.88903070089934	0.424579350829689	0.799423058016736
PPY	9.51977299331874	4.532193073697e-06	0.387550933336864
PRDX1	3.86314334255931	0.00740901543487699	0.492831622748849
PRDX5	-4.8818262615848	0.0204830767177113	0.767939776504778
PRDX6	0.653503980143483	0.528307893516378	0.759044295111276
PRKAA1.PRKAB1..PRKAG1	9.80049990477084	0.00220429380231591	0.907127785632725
PRKAA2.PRKAB2.PRKAG1	-1.3789385137343	0.13319770750811	0.579785586823686
PRKACA	-3.5484783767662	0.000140102093960282	0.494797558064862
PRKCA	-1.32715615740266	0.0648225295916557	0.634446067007069
PRKCB	-0.501551956043622	0.377399517406528	0.704829764493701
PRKCD	3.04117205895708	0.206778911454168	0.830668882639308
PRKCG	0.0749662345853131	0.953540710604792	0.752406299847388
PRKCI	1.72250594550535	0.174920505148202	0.708817944900533
PRKCQ	-0.360788783059535	0.685273270677862	0.745170939854032
PRKCZ	4.5127742749011	0.0688732469664607	0.578718681123237
PRL	-0.0230812792767599	0.98633643057184	0.753488380686316
PRLR	0.0973181049278345	0.947382493746089	0.75139418945425
PROC	1.14341792336689	0.736677518809505	0.825771232799197
PROC.1	6.12303639105603	0.0318857690558104	0.78924685531179
PROK1	9.03218493849967	0.00247409238789402	0.470176930753927
PROS1	-6.37857863490906	0.143325740656347	0.724693326127705
PRSS1	1.4384744764059	0.230289489941397	0.767825480630463
PRSS2	4.81565130264721	0.00215192108038925	0.891254451105109
PRSS22	-0.483216364328277	0.812824904116982	0.782792717446644
PRSS27	-4.26113139428649	0.0549299186020652	0.979420533200305
PRSS3	2.62394680171168	0.333647758270751	0.714367480323356
PRTN3	2.19042109381492	0.195817594165562	0.676793268492675
PSMA1	10.4352811747786	0.00321259012492282	0.708539851296769
PSMA2	0.433375986045808	0.841276389196599	0.743436408202236
PSMA6	4.24787010864682	0.0121573801735449	0.737519135605251
PSMD7	0.596223888342634	0.802388984875568	0.769761311296598
PSME1	7.07448620454144	0.00606448876258552	0.705319569761363
PSME3	9.37542373587701	1.2730944100722e-05	0.465639337860149
PSPN	9.42649420217976	0.000555780070242656	0.0587494086815076
PTEN	1.77090314570116	0.30286087774237	0.74544719168423
PTGS2	4.68600678255359	0.0330788889664187	0.647792235840048
PTH	3.17448989060794	0.0254299457406033	0.73221815991925
PTHLH	8.52738875140664	0.000129563834452409	0.625011797071947
PTK2	8.66404514671821	0.00136608053278541	0.861532236197826
PTK6	8.3651357545923	0.00145937069398947	0.510637183497561
PTN	35.3968810799182	8.22091906081101e-05	0.0875543712031476
PTPN1	-0.490035891681118	0.846645006384849	0.735618199034544
PTPN11	-1.27649736542509	0.264541058412896	0.660584059828594
PTPN2	-1.41972358188002	0.257766327640184	0.804984473989569
PTPN6	-0.0432451210890444	0.952073132692449	0.75060059758176
PYY	0.710279321439937	0.701870555647568	0.732401956124113
RAC1	-0.944615406037509	0.269630607349946	0.701330509147902
RAC3	-1.86757319761506	0.162245628227878	0.697639259242981
RAD51	3.20800388267985	0.153061046386336	0.704531124841497
RAN	-1.82775494403521	0.021505033519112	0.737687453922993
RARRES2	13.3198686099166	2.08145108976823e-05	0.962209120951873
RASA1	0.475506854040327	0.717303685237166	0.740862305888992
RB1	1.28319346890787	0.545573838015154	0.712624639806079
RBM39	3.08737771287007	0.170936586398155	0.804290704133746
RBP4	3.7508512671613	0.133889779621799	0.688980532164499
REG1A	10.6019727993339	5.23888851342874e-05	0.820913134983926
REG4	13.4898085066444	2.94186301169914e-05	0.738160252759241
RELT	6.23524867340629	0.0073845420296875	0.299775136254684
REN	3.22804824108514	0.0127605169198733	0.303110861772343
RET	-7.46261772606941	5.39632618073488e-05	0.648565393664387
RETN	-1.07484166023488	0.566206758693365	0.776200919667576
RGMA	-15.3062669675288	0.000687081447882555	0.950473877788086
RGMB	0.620473685382622	0.835010142026288	0.729667884108804
RNASEH1	0.0512659926875032	0.962198616056035	0.755560582339362
RNF43	5.63586490181143	0.0837422506818037	0.67220784259773
ROBO2	-3.93545077416605	0.299878107862147	0.643806586391247
ROBO3	1.09860198145457	0.488050657952823	0.72589692389359
ROR1	10.7800344705455	0.00138408539846503	0.804214261739063
RPS27A	6.20770445925934	0.000848112141945044	0.541112949060989
RPS27A.1	9.52078733223808	0.000804493038253687	0.806330962918856
RPS3	1.12047767966443	0.53010128021397	0.789914099315419
RPS3A	4.26275987678526	0.0596895498754495	0.867549751056848
RPS6KA3	-3.36573369366311	0.00100033177042123	0.495685129068856
RPS6KA5	7.41738751784405	0.000378854814748603	0.459829527223216
RPS7	6.57113160088113	0.0120590672883671	0.769620663972401
RPSA	1.00120736491374	0.525171471047577	0.75463684420772
RSPO2	2.09690614393026	0.333911868273371	0.74053677793987
RSPO3	17.9538101775756	6.66233389463718e-06	0.795571225356594
RSPO4	14.136440033951	2.98696646892929e-06	0.846213332578839
RTN4R	5.94838901168658	0.0109527531766639	0.424825566006866
RXFP1	13.4456438844509	0.000696157655399755	0.872822352544654
S100A12	6.77354379694523	0.00847762191219811	0.623752229889547
S100A4	13.5961862984979	0.000226368429718382	0.638126399630508
S100A6	1.32730772177439	0.417986264864202	0.671318517643092
S100A7	0.831978298546852	0.576586770098446	0.695308387004775
S100A9	9.57042379480027	8.96810573483778e-06	0.351373752939745
SAA1	1.54184980521755	0.00230726189553167	0.872959773352372
SBDS	-0.452940610480977	0.544803663728198	0.715562605276557
SCARB2	7.15622303136205	0.0161692275496024	0.868100497326375
SCARF1	7.69923682058438	0.00905140124245233	0.877787875802271
SCARF2	1.49069425621312	0.370210589359595	0.66973573367973
SCGB2A1	18.0197091504734	0.000366063952496697	0.856602934816473
SCT	6.25574832075697	0.0387498060173166	0.739544354740145
SECTM1	11.9711159632639	0.000868061087115513	0.719854672776527
SELE	-0.364247518076926	0.805259466106905	0.785532310426555
SELL	-11.7574380236782	0.00025731851358877	0.369953580255779
SELP	5.63350233223749	0.0126494928778946	0.842383706456981
SEMA3A	7.62666790880345	0.00612074120606941	0.522096532480155
SEMA3E	4.19664748431525	0.00275392590853026	0.969056362346362
SEMA5A	0.982378055993739	0.657187660821119	0.770384541481113
SEMA6A	-12.8801359214028	0.000139434611714554	0.819795246137053
SEMA6B	-3.3557288493828	0.137697303378033	0.800836435152864
SERPINA1	10.9107072135445	5.32767575494781e-05	0.901759150879133
SERPINA10	0.931728550542484	0.561323511762919	0.836822676396783
SERPINA3	-1.22933675058402	0.801018107587804	0.772445934894443
SERPINA3.1	5.41661709741608	0.0398041379577563	0.774439417463388
SERPINA4	2.72699618054108	0.424339667114001	0.703701898226956
SERPINA5	0.184599367524316	0.653269686456055	0.720551653467656
SERPINA6	11.5878561069021	0.000139826676169587	0.355600232714079
SERPINA7	-4.45666973063404	0.280170743390802	0.683811963578049
SERPINC1	-23.2791976593527	0.000237581550129875	0.803203335231002
SERPIND1	2.0662436026744	0.474883300133516	0.821277296527637
SERPINE1	2.21837004350627	0.0103846752463111	0.886820677176059
SERPINE2	10.7734339941923	0.00108313406139904	0.590895124870632
SERPINF1	4.12418850102498	0.329993354082433	0.596223995812831
SERPINF2	-15.1297105980778	0.000659283318528013	0.648966197522413
SERPING1	6.17123736137754	0.00633184642954316	0.702954477747735
SET	-6.70182011981101	0.0423779495202565	0.705542310940505
SEZ6L2	3.79744305865092	0.00597641806624549	0.584711140096309
SFN	6.90253577691604	0.0100052154550115	0.41774869156999
SFRP1	4.06655598703287	0.0255002721324362	0.973373025781682
SFTPD	6.12031760082764	0.000173304909210175	0.351151010692254
SGTA	-1.74372724745794	0.0756137807538555	0.618583936771246
SH2D1A	2.48427219972859	0.117204555269801	0.715081432218548
SHBG	5.7456454428592	0.000786397141771784	0.403579537552167
SHC1	-0.457864773295158	0.713508027635302	0.736141259827408
SHH	-6.17417286698971	0.000368799454689234	0.532059637335796
SIGLEC1	0.555786799585948	0.736975886672926	0.761460822580933
SIGLEC14	-0.216796389527756	0.804285988041235	0.757200433684799
SIGLEC6	-0.714927340284677	0.480323042956905	0.821111988668214
SIGLEC7	3.71126585842144	0.132746526529739	0.711920547102503
SIGLEC9	0.204010433957292	0.437671877123749	0.735253488362398
SIRPA	1.30258379871089	0.0329762629484314	0.742709144535107
SIRT2	1.48724486856984	0.379360030854048	0.760011931098623
SKP1	8.24395433593415	0.0011253491862133	0.556313036347375
SLAMF6	-1.06491673244149	0.613437510748976	0.745846588962438
SLAMF7	1.28906148355297	0.137813278840671	0.585960335731985
SLC25A18	7.04891162829647	0.0623114491668485	0.579282705847755
SLITRK1	8.41552819083895	0.011348283137061	0.529005236186252
SLITRK5	-0.156614537532856	0.910366408656126	0.742137189364286
SLPI	12.4966948796492	0.000194500769511797	0.345432327535681
SMAD2	-0.415041674301564	0.582653621927164	0.730228225219611
SMAD3	-0.103884310305166	0.926775264647469	0.754452416694475
SMOC1	18.7540926732455	0.000147307226433345	0.169752659780437
SMPDL3A	11.9047256355701	0.000118670847736791	0.942260875572123
SNAP25	10.0661784457197	0.00443986765848534	0.969527631850518
SNCA	2.47166108575805	0.0161997782811557	0.706535533110074
SNRPF	7.83982343894081	0.0127856777959116	0.963698519748602
SNX4	-0.490265682971128	0.504220321156745	0.726047680458608
SOD1	9.19005000154857	0.000859695496952115	0.278867000165214
SOD2	-6.61033604981233	0.0072307273833354	0.461262611381789
SOD3	16.7336533874727	5.63106953951211e-05	0.23716257907984
SORCS2	-1.08502705044837	0.0663872698609551	0.706534659456406
SOST	18.5856758008283	3.63516206694086e-05	0.00790201376839021
SPARC	2.3517112301227	0.0049955575970351	0.881522995037802
SPARCL1	11.4318306867106	0.00071617942058466	0.717836388960958
SPHK1	-0.753630642795782	0.249329684398764	0.668319460001606
SPHK2	7.81258960637226	0.0647206203485611	0.858971726246092
SPINT1	-4.79203159219163	0.0083674959486377	0.662804939480097
SPINT2	6.67060393075452	0.00723890540812644	0.910074971460607
SPOCK1	3.56818610136676	0.201218987804995	0.824877428657586
SPOCK2	1.55388450355898	0.480556754986624	0.719659609018953
SPON1	21.6310071550931	2.93285670893205e-06	0.212628667122324
SPP1	-2.88208146249205	0.00374765221539995	0.741197832938262
SPTAN1	1.68224586901153	0.404672366506421	0.699811347685907
SRC	-1.4401770186935	0.0320641058127464	0.639448122925337
SSRP1	0.5958089232349	0.664647559275265	0.757615580623801
SST	20.0793658416985	2.2813021887154e-05	0.987180419066751
STAB2	-0.29433807326838	0.928355870160758	0.751965245085957
STAT1	1.22296944822778	0.165870690750958	0.766605345110345
STAT3	-0.591043561499115	0.489076887855173	0.712053568234271
STAT6	-0.0750314836466642	0.955323080803584	0.752779456310199
STC1	11.4003493483687	0.000186206501535582	0.253601947574573
STIP1	1.39731670480149	0.232713194792101	0.791958091985723
STK16	3.79121835103492	0.164121754340274	0.741138120007655
STK17B	3.52222499831559	0.126307515925492	0.750894943650373
STUB1	-1.21897385104427	0.183423353951367	0.689863240858306
STX1A	5.09491993320212	0.161482940104102	0.875479534258813
SUMO3	2.2373091330218	0.0742197689803951	0.789352142410648
SYNCRIP	2.39956735584787	0.284433119639154	0.796003028960108
TACSTD2	12.6820042997432	0.000591432576218462	0.450596905792821
TAGLN2	1.97004098313528	0.197515767622458	0.884609782101308
TBK1	9.00495743359457	0.00254076352961474	0.519753869514043
TBP	0.302812364959349	0.842980970382328	0.746753265903098
TDGF1	0.124206709323763	0.852221331531505	0.755001930643367
TEC	-0.645844335745282	0.451849916738701	0.685351503268996
TEK	4.45711245328211	0.118496818169716	0.674819460312542
TF	-23.7882197939717	6.92744497845065e-05	0.884959431273876
TFF1	-0.7615485516091	0.41592937396834	0.636703114237906
TFF2	3.74821149862013	0.0207657807361984	0.925502249837897
TFF3	11.0366874158529	5.2231291716716e-05	0.870058835800106
TFPI	15.4247611488614	9.03676802060727e-05	0.418948918782648
TG	4.20366699385958	0.132091269636775	0.895339060062703
TGFB1	11.6962405401458	0.000379021023620635	0.709469299196037
TGFB2	4.14746413327114	0.0501799409127342	0.891549444440893
TGFB3	6.43455825246046	0.0603143044822926	0.746379897825922
TGFBI	-3.33525212975671	0.237022508350679	0.934276399059547
TGFBR2	3.11189007823553	0.100756741670819	0.692174716822489
TGFBR3	1.15922745010941	0.695943155589444	0.771948431777632
TGM3	1.23124253451538	0.0380788404973829	0.396020005691439
THBS1	2.74478963562465	0.000212950896375065	0.767660588682811
THBS2	5.26948442211291	0.00345253785446741	0.802020150023282
THBS4	11.7968053963586	0.000168842484683272	0.893628942000647
THPO	-2.37192711223143	0.110291353488053	0.627200315095996
TIE1	-2.30157548470854	0.40683131638278	0.744252567619348
TIMP1	5.11335612538202	0.0084062647118414	0.796255153634835
TIMP2	10.4060669266804	0.00411711316311469	0.560970136314128
TIMP3	3.91294906667663	0.00800106673408208	0.951938723194663
TK1	1.4924094869313	0.62172063803723	0.772473200030878
TKT	1.14026206950093	0.313550929009198	0.757399815571783
TLR2	-2.4221391266419	0.318482720487078	0.778693792782522
TLR4	1.41814107721028	0.34841249288896	0.614913063998024
TLR4.LY96	-0.401254003651502	0.875713180561527	0.761936315856149
TMPRSS15	11.1588440449265	3.58845418587014e-05	0.633109379712798
TNC	-6.72407235277891	0.0035856749429393	0.653712382412007
TNF	14.5602743312977	3.37874435809164e-05	0.751102855613385
TNFAIP6	2.34554041399982	0.230646062783168	0.589211681361029
TNFRSF10A	0.61882476998249	0.642073256146774	0.72107976547754
TNFRSF10B	10.0596160319236	8.29997383780446e-05	0.617386143612475
TNFRSF10D	19.0836734230189	0.000102302669624101	0.331839527499125
TNFRSF11A	13.5472073237333	0.000193728899109258	0.176864508233482
TNFRSF11B	0.103668644239637	0.945496060485942	0.753602664378642
TNFRSF12A	-1.51960878868015	0.0975408600544024	0.708097798197132
TNFRSF13B	18.7601437686961	0.000128388148714453	0.397779820576199
TNFRSF13C	-3.0423194557174	0.0337410453809311	0.760490374001488
TNFRSF14	11.8089381307394	0.0012279914655288	0.729295229253675
TNFRSF17	5.35491218109627	0.0152991127613093	0.52136808703144
TNFRSF18	-3.38901168326646	0.0113094050189825	0.702061385166717
TNFRSF19	12.3276485476477	0.000168010277901737	0.633554751241115
TNFRSF1A	16.0282452203196	2.54110481932956e-05	0.517424146279239
TNFRSF1B	9.61444443636591	0.000316748195097804	0.42262753741376
TNFRSF21	6.41771976993166	0.0357223965765907	0.750229392586435
TNFRSF4	20.8208944524298	1.3527799621397e-05	0.922499344047059
TNFRSF6B	8.47257650840922	0.00409359967969125	0.617210862480884
TNFRSF8	1.71421186807732	0.42149128377173	0.742138875242229
TNFRSF9	4.79896798454162	0.0550126425218844	0.572813740861781
TNFSF11	-2.91559555847577	0.033869000611015	0.946790123586775
TNFSF12	-0.229263901227864	0.892696353040577	0.749831166823275
TNFSF13B	-0.828643322159201	0.60398351053623	0.757456876124877
TNFSF14	5.36267883888283	0.0285291502271448	0.943611680871926
TNFSF15	0.204172577708271	0.908023860150207	0.765666548980578
TNFSF18	2.42204401797079	0.551090891266768	0.8195625005111
TNFSF4	1.13475521315868	0.532339143580427	0.731665711202834
TNFSF8	1.7356234907866	0.413930906942487	0.832211622662172
TNFSF9	-1.56018738339056	0.112560449692642	0.901363371335196
TNNI2	-2.61372974864225	0.007112203490377	0.942539724744743
TNNI3	-1.75481849144145	0.0240440390003436	0.844931723145443
TNNT2	2.65873684226381	0.115027419016816	0.483722508076334
TOP1	6.76198119214781	0.0388122454966873	0.665121544315188
TP53	10.2419513036871	0.021762179031032	0.971076637540162
TPI1	1.1315453480187	0.269079988235948	0.759697013241828
TPM1	0.742259668889845	0.643408172339332	0.753373679221948
TPM2	0.531283416480676	0.74484753445853	0.7669910452741
TPM4	-0.833281739463202	0.202221098582112	0.708538753111154
TPO	12.3259237649887	0.00631363125435196	0.649056022312147
TPSB2	2.29260436871702	0.0146562135424454	0.672361682728803
TPSG1	-1.79635563517138	0.0605958243624548	0.987416391788027
TPT1	0.546969375564334	0.5560350999544	0.787195419870895
TSLP	9.25700922364442	0.0032225331982497	0.704896286736187
TXNDC12	3.92307279797171	0.106399326625479	0.660383476333939
TYK2	-1.70430303858379	0.295933794966669	0.816282190417349
TYMS	-0.696123567814816	0.537474724815814	0.784827880352441
TYRO3	-3.03236377927018	0.0505015128024094	0.527416740648097
UBB	1.77822378146097	0.371111660703042	0.66276695655595
UBC	0.657608453213352	0.760407647649691	0.718611559438268
UBE2G2	1.35977690585343	0.529695239961827	0.72753756039884
UBE2I	2.97099958376294	0.0310091605562493	0.783529507583779
UBE2L3	3.01544947841329	0.0337579871631431	0.662976395423222
UBE2N	1.6668227515301	0.105222818071744	0.7296519799547
UCHL1	1.91744037793162	0.307422844858534	0.8349902919127
UFC1	-2.59066654684594	0.0677722905906556	0.579119871274802
UFM1	-3.58333412688502	0.00157329156712212	0.347528155985361
ULBP1	6.4857272884804	0.0102420819357005	0.609853364693751
ULBP2	6.20099280989346	0.0368578830258813	0.709628340480909
ULBP3	3.61626027506782	0.0774256993030974	0.764759496980111
UNC5C	12.7734870993673	4.24800441062555e-05	0.926294904885298
UNC5D	-2.69794774033629	0.136718595937877	0.613908026590641
USP25	3.39161857732401	0.12874428567481	0.80686900232882
VAV1	-1.27583695123536	0.0783085410009749	0.617152332549162
VCAM1	3.82262714691395	0.0731728315604062	0.649424218430195
VEGFA	21.4103610828082	2.11004783824427e-05	0.378345036432998
VEGFA.1	4.29895535431751	0.0163553988199218	0.889744490108151
VEGFC	9.80541725809078	0.000476668505775924	0.572331252046228
VIP	10.2119317361823	0.000721744880038888	0.908864209282601
VTA1	0.22999911851194	0.771908583816835	0.769229350090759
VTN	-1.22830973851747	0.4317289368093	0.741748858958571
VWF	-1.55090348366855	0.0394076283642734	0.845853456382751
WFIKKN1	-3.44008546197604	0.0438866678314464	0.998533159290937
WFIKKN2	0.561249999189659	0.79439850370069	0.768391897048432
WIF1	0.679974169670376	0.772783851173893	0.747803923830099
WISP1	-1.14734334776213	0.723820934322538	0.706732981027591
WISP3	13.2310077878763	0.00248431573439448	0.752221484649939
WNK3	0.792457474046498	0.606536505888145	0.769374191799572
WNT7A	9.40458626958095	0.00317089489058268	0.886020988772785
XCL1	14.7333010666518	0.000765723040879303	0.978661818967958
XPNPEP1	-2.45080939300732	0.0230352191502944	0.491035889262822
XRCC6	-0.114110080455057	0.951610823507738	0.751268047856733
YES1	9.77303516451144	0.00351274655025807	0.822258191801929
YWHAB	0.196407875925694	0.824782067065817	0.765924131185528
YWHAB.YWHAE.YWHAG.YWHAH.YWHAQ.YWHAZ.SFN	0.426006134012883	0.641465740236167	0.780930613333563
YWHAE	-10.2916890058902	0.000662767697799694	0.797574346682236
YWHAQ	6.21630726683252	0.0842832851224168	0.844364709493689
YWHAZ	-1.26225640669141	0.232990012244108	0.721840124644269
ZAP70	0.37539578619327	0.758642751421741	0.754510021533169
ZNRF3	3.30283602383186	0.129654609263511	0.673480998988075
