protein_name	p_male	beta_male	corr_male	p_female	beta_female	corr_female	p_all	beta_all	corr_all
IL6	0.269511678143389	0.000956597568957638	0.121852996791	0.00027797927667597	0.00321852239815326	0.380452821203166	0.000678559304372545	0.00210228662754391	0.257355614091003
IL6R	0.460367132747481	0.000420301003146079	0.0816375106924707	0.217002530507206	0.000662331733837203	0.133694964531217	0.160861817152237	0.000544203179288419	0.107705102871504
IL6ST	0.590751001588868	0.000147869624626016	0.0595128087939982	0.454282646247938	-0.000227425100738608	-0.0812681791989025	0.834807962852034	-4.25453063090493e-05	-0.0160641888229072
IL7	0.212459368925471	0.000757680800618539	0.137453252996681	0.0597597255308773	0.00109826415569958	0.202663273420033	0.0258444497406074	0.000932137117544329	0.170422114624664
IL7R	0.190460692640029	0.000570939018289185	0.144260421201682	0.669697838582855	-0.000249381852382795	-0.0463785095134593	0.671373853863704	0.000154596399008302	0.0326752149540021
IL9	0.0212949574104084	0.00180565700827947	0.250971588467738	0.000172881211259258	0.00339185845703789	0.392073288269515	1.25185285370283e-05	0.00260830514049303	0.327213759151893
IMPDH1	0.533822330021657	0.000605660567638698	0.068836439308605	0.111354843224259	0.0014813520393708	0.17190762336753	0.115895567672245	0.00105079133616291	0.120677280438631
IMPDH2	0.935126931313436	-4.28962110620866e-05	-0.00901596050117327	0.0198020000803424	0.00130628717954692	0.249455555929285	0.0949462540102024	0.000641376613512661	0.128110603989173
ING1	0.99162765061263	-1.22283763982824e-05	-0.00116233740739247	0.00299930929390661	0.00359231013243108	0.314611390450613	0.0305031895287616	0.00181880429183704	0.165517652674221
INHBA	0.656888309925613	-0.000356881131243463	-0.0491751476169645	0.98177802635628	-1.4527329565224e-05	-0.00248462175602924	0.708240373184145	-0.000193969634848261	-0.0288228045420156
INHBA.INHBB	0.576677214216821	0.000424932124996783	0.0617769372025865	0.489041541833715	-0.000550745034033203	-0.0751544130943412	0.89047623050705	-7.58370771894201e-05	-0.0106078153413796
INS	0.0644068151226367	0.00217710976075174	0.202717953400447	0.264937594012911	-0.000822389997791671	-0.120827856437989	0.339594465305582	0.00066031621457873	0.0734682568562147
INSR	0.00920693671528461	0.00146954078333587	0.282567594318158	0.871652173666952	-0.000102275958890071	-0.0175739242929787	0.112239594070079	0.000674267706124416	0.121893921368159
IRF1	0.408289322049695	-0.000879810325701145	-0.0914035373280894	0.21273673567121	-0.00114995421815249	-0.134933015626145	0.148806500313492	-0.00101081209323842	-0.110879613928116
ISG15	0.56063245204344	0.000592655064473831	0.0643896163145224	0.00170079212582978	0.00297174394151786	0.331654160093706	0.00950622402533405	0.0017973120926916	0.197801385001972
ISLR2	0.0675455996403047	-0.000827129831582989	-0.2004281113305	0.00098956279178245	-0.00164142672018212	-0.347073714317748	0.000216784120870102	-0.0012416708543538	-0.279240523418391
ITGA1.ITGB1	0.0434238849314963	-0.00147922224045844	-0.220936838634544	0.918988242685454	-8.34977225582865e-05	-0.0110639646706304	0.158940373608235	-0.000773105916860148	-0.108198810623503
ITGA2B.ITGB3	0.526330493921429	0.000642108406217805	0.0700985610928456	0.45431227786779	0.000918523139559697	0.0812628605071013	0.329044422975158	0.000776048803734095	0.0750849761525689
ITGAV.ITGB5	0.00130837273286061	0.00409459194912488	0.345025707357901	0.000442961685644427	0.00311454305797321	0.368617181813693	2.70891859506441e-06	0.00360143393880271	0.349942817534533
ITIH4	0.0351668942719643	0.00153869122360883	0.230183651868744	0.16886885793916	0.000994043593639368	0.148836037378224	0.0132663762062551	0.00126372141937713	0.189061054384946
JAG1	0.00244191339623869	0.00208149350713553	0.326432112345045	0.563005226481882	-0.000164917123999693	-0.0628569983973825	0.0108799418386746	0.000942988171310401	0.194303669134033
JAG2	0.180158001389301	0.0017631147557192	0.147644735063572	0.953376489238804	-8.40641041188818e-05	-0.00636027268881033	0.397199017152692	0.000821895707178682	0.0651527868217277
JAK2	0.401736311136655	-0.000579873009972152	-0.0926820861142004	0.0714944881441002	-0.00115271966416406	-0.194194191170753	0.062486009840604	-0.000870308947415041	-0.142770790513642
JAM2	6.23867253004185e-10	0.00308949217830808	0.611934715131766	8.52884844841276e-14	0.00302106997658745	0.694608284966588	1.11268429623546e-21	0.00305766055565094	0.647293656347172
JAM3	0.0256355392606795	0.00193021876217349	0.243468723621143	8.61135100624556e-07	0.00414598107401194	0.499138102085119	4.24178094780038e-07	0.00305975150565352	0.375298032537625
JUN	0.177001285437313	0.00105963310915961	0.148709820747873	0.262432828705457	0.000512902060739191	0.121458607297012	0.0818800744913157	0.000789693942499188	0.133435014477975
KAT6A	0.016189720677789	0.00106414558570245	0.261695925267725	0.00362279962756218	0.00168805827242768	0.308714283494308	0.000149424873552464	0.00138104769916895	0.286000098325825
KDR	1.14822449073114e-07	-0.00215965110369797	-0.540033368544702	1.42227760086832e-07	-0.0023449594688988	-0.528576075888293	5.98948660514797e-14	-0.00225373043634698	-0.533228021309106
KEAP1	0.080484577749806	-0.00111187066079504	-0.191808476594971	0.00548095144624236	-0.00272603284536433	-0.295357946019717	0.00100840635593827	-0.00193655845391503	-0.249299042828504
KIF23	0.358375152255127	-0.00101967139204562	-0.101474296800709	0.0104780852231653	0.00273169189478595	0.273133426918188	0.250077342001303	0.000887579534157861	0.0884312325471436
KIR2DL4	0.153717339358396	0.0013288155836657	0.157031931430967	0.00352363551556922	0.00267951276887236	0.309588264065023	0.0019661149869574	0.00201286640667464	0.235101375695169
KIR3DL2	0.782140743655694	0.000350733326873752	0.030623721364094	0.102265475528666	0.00243274410939345	0.17635460035777	0.148467899573558	0.00140906626515906	0.11097153593907
KIR3DS1	0.240960806987941	0.0011463746937468	0.129339693961896	0.372622041132529	0.000829616327464395	0.0967615969536486	0.140564543779995	0.000986601542891589	0.113163727779061
KIRREL3	0.0368309003965519	0.000901204052132736	0.228184221159771	5.7866358245063e-07	0.0014647667773657	0.505878519648036	4.49408562195862e-06	0.00118560993594616	0.342622197499812
KIT	1.21984597552023e-05	-0.0036553670193728	-0.457388450518413	1.46291923092964e-08	-0.00456612047960524	-0.562156692505365	1.04279610166271e-12	-0.00412203674428879	-0.509995248753145
KLK11	0.920160462216666	-8.51576697270605e-05	-0.0111021824192141	0.947437849841695	-5.25233503309581e-05	-0.00717149669519566	0.906502301657925	-6.78323291997834e-05	-0.00904791773292966
KLK12	0.108035935043299	0.00112093318489487	0.176612203005966	0.0876183135274788	0.00124361662296783	0.184220871496936	0.0194287008698272	0.00117763991067241	0.178600758492605
KLK13	0.863016325366436	8.24703535036961e-05	0.0191098208223118	0.892468620794695	5.23080776760898e-05	0.0147048500082051	0.819090373708821	6.98474087011257e-05	0.0176181445282883
KLK14	0.632552337262423	0.000304959967095704	0.052925519522018	0.226902394400764	0.000613012583255968	0.130886519777752	0.259883439493373	0.000456864202465688	0.086631677469097
KLK3	0.404171706609458	0.00161524513109318	0.092205500051292	0.16853714788421	0.0013436638611494	0.148950705577101	0.410158308835798	0.00164498654563112	0.0633849596262066
KLK4	0.0120112862757599	0.00172929491070951	0.272926298155893	0.0519163520921507	0.00149241038117294	0.20911440771229	0.00173026276855166	0.00160742764004737	0.237882845520464
KLK5	0.481435686811616	-0.000762533393710601	-0.0778621353893875	0.496292285426057	-0.000573938345699824	-0.0739087261780386	0.328447223042527	-0.000663882469895129	-0.0751774791538693
KLK6	0.323874879278873	0.00045326660193905	0.108950511233983	0.687800608257173	0.000216534634536941	0.0436933239653161	0.3498784703074	0.000330448499923986	0.0719227524313149
KLK7	0.000282022367550578	-0.00235601106565238	-0.386483135589064	0.00619979839756071	-0.00215756978620485	-0.291261406135281	9.27043072583179e-06	-0.00225841465375165	-0.331818118635926
KLK8	0.000161541682268487	-0.003185189506218	-0.400274664499072	0.00560406840970161	-0.00191476632722609	-0.294623787907704	2.7221604974796e-06	-0.00253891596227855	-0.349873168844839
KLKB1	3.95313083339301e-11	-0.00270605031747506	-0.643806257533702	0.000399365952341306	-0.00145993439612181	-0.37128807467857	2.94201031461508e-12	-0.00207995561507327	-0.501105339444319
KLRF1	0.0293602059706306	0.00144563770864271	0.237847863495957	0.578188132478889	0.000588926406408297	0.0604325723170596	0.107036367824322	0.00100844677909901	0.123680052698871
KLRK1	0.0117625588878729	0.00367889636134614	0.273696987303464	0.0160714306690933	0.00175819267352751	0.257445738987222	0.000770608554531505	0.00270876349401293	0.254796488643811
KNG1	0.459746499789948	-0.000349153366857212	-0.0817501364385321	0.422064611218535	0.000351076866371543	0.0871707582191955	0.99486974934767	2.0720849049632e-06	0.000495336783880524
KPNA2	0.341037762534306	0.000414789928595299	0.105171864630867	0.0122560294557674	-0.00137822319828968	-0.267487003392202	0.16092384443348	-0.000499899659553335	-0.107689238975609
KPNB1	5.30279361632644e-05	-0.00581612350185582	-0.426166190761129	0.924516731843484	-0.000129071711478505	-0.0103066209547533	0.00322629611154151	-0.00293435185266194	-0.224007193278572
KRAS	0.0118215920395529	0.00170004093263122	0.273512796659825	0.0231416112599981	0.00112786613165367	0.243333629287675	0.000667615520494189	0.00140972975610983	0.257680863092843
KREMEN2	0.976986399548081	-2.03971058454596e-05	-0.00319536694300495	0.000516397149857673	0.00253262108888246	0.364620133750343	0.0122787201271016	0.00127811876973317	0.191121350279754
KRT18	0.0858944761456917	0.00148518812202273	0.188531152426456	0.269817428335496	0.0011241797529316	0.119610503701298	0.050598143482171	0.00130049311724686	0.149747138608615
KYNU	0.629688743807944	-0.000290934114283104	-0.0533706921995093	0.00504522823281426	0.00181530268182596	0.298079386838529	0.0802656558681911	0.000784253685802609	0.134139274980614
L1CAM	0.0380302350021971	-0.00101065830349074	-0.226789464270748	0.0121051450391749	-0.00175907653591611	-0.267937423883229	0.0011198979658165	-0.00139302225151933	-0.247122414354924
LAG3	0.164891324830071	0.00102095869363607	0.152929806171836	0.0426954865060077	0.00161564722398893	0.217816667629742	0.0141435129785931	0.00132298441469531	0.187341080375217
LAMA1.LAMB1..LAMC1	0.178562522695269	0.000678904271033329	0.148181335939313	1.38519839438346e-05	0.00215621036454424	0.447545401061002	5.55496881684178e-05	0.00143165865492401	0.303191392230617
LAYN	2.87274735917172e-11	0.00342905900428903	0.647267968273816	3.32928789675385e-10	0.00305947297652972	0.610835237867409	3.19091680513966e-20	0.00324123969118109	0.629005418488851
LBP	0.030118304552625	0.000870888198548958	0.236778412882171	0.551067249945503	0.000249991394389566	0.0647850692365895	0.0543524698433825	0.000558773186298571	0.147409638358829
LCK	0.832123489100236	0.000130828203571611	0.0234773914608452	0.219233556380372	0.00108574842067189	0.133054301947708	0.25744522342347	0.000611544059025327	0.0870746956745865
LCMT1	0.169306515246253	0.00105811840406242	0.15136561769688	0.0585497995866121	0.00124324221271691	0.203611447125596	0.0215565936016513	0.00115662726777611	0.175659094127909
LCN2	5.46967151112301e-11	0.00684013731216963	0.640239515695646	8.89107867919519e-05	0.00366203464168621	0.407654391261807	2.85252144056649e-13	0.00524290480945159	0.52075567628555
LCORL	0.00348144573521447	0.0015362589947974	0.315331153215548	0.0278658958447532	0.00108997946833744	0.235850108141328	0.000274540899485062	0.001307365070807	0.274858698121372
LDHB	0.940078627811948	-4.79801625045179e-05	-0.00832645461090552	0.000286394460978998	0.00267165094796756	0.379708545633214	0.00668189866547957	0.00133119476490807	0.206685903044069
LDLR	0.940770957151262	4.50199620730525e-05	0.00823007607579045	0.721455966116331	0.000400731768153733	0.0387686341246511	0.740393847980543	0.00021486450758814	0.0255206356507228
LEP	0.786929903525907	-0.00042462364719631	-0.0299340043475031	0.0136718333563256	-0.00366941110616252	-0.263480272659675	0.0834585513406269	-0.00213007922247365	-0.132757144845284
LEPR	0.667514808445814	-0.00056127733538457	-0.0475550033976062	0.935211033066502	-0.000119028302131601	-0.00884297587972323	0.733274129331973	-0.000332854278330732	-0.0262476242532457
LGALS2	0.489231231427961	0.000690642246825742	0.07648777640385	0.0464617930907651	0.00170929956685977	0.214090688329904	0.0670389754049833	0.0012010745313527	0.14038691375958
LGALS3	2.72759212878453e-05	0.00157840180815448	0.440670969787856	0.83979242926998	-7.22932177727922e-05	-0.0219891454503799	0.0062665610092883	0.000734673748642505	0.208266121827571
LGALS3BP	0.68301071918844	-0.000259295365516531	-0.0452101606676121	0.729075278283107	-0.000268527349689107	-0.0376648410513563	0.590457572382099	-0.000272539348765906	-0.0414413945756001
LGALS4	0.182000583189129	0.000772418525278369	0.147029321757021	0.00106802487121709	0.00238725141039335	0.344947939621971	0.000635096969701648	0.00159301244987079	0.258677153207215
LGALS7	0.368457863692547	0.000783335871024637	0.0993746760029252	0.00431945766342343	0.00177023549716333	0.303114592662117	0.0152388529234415	0.00128298972426335	0.185319661491293
LGALS8	0.206327037271362	0.000639721658107724	0.139298088730245	0.407503640206136	0.000697690995565871	0.0899230289403847	0.184627469620459	0.00066101005372998	0.101933958523515
LGALS9	2.56643216634326e-05	0.00213304884825067	0.44196732032359	0.0354119336824562	0.00211681308561178	0.225874860642984	0.000186483319125597	0.00211951729683384	0.28199624064573
LGMN	0.246090357439714	-0.000452317439476071	-0.127951473195013	0.295062833775218	0.00037125132989779	0.113537417798881	0.893833275682288	-3.49932523100255e-05	-0.010280721414655
LIFR	0.703323894352967	0.000155168288482104	0.0421660904492876	0.0226041546576276	-0.00113208314555451	-0.244265577780188	0.121574001426454	-0.000498149443288247	-0.118845554330626
LILRB1	0.083131048028032	0.00210852684053478	0.190184053045313	0.460886488187251	-0.000485005849167219	-0.0800875309441284	0.254179219481874	0.00078488894745879	0.087672665989358
LILRB2	0.00177504102243273	0.00148080813274038	0.336078116504679	0.00450281092124764	0.00125517673805527	0.30177530504254	2.39218743098939e-05	0.00136326884841976	0.317025622453057
LIN7B	0.991201840012774	7.88793555186934e-06	0.0012214551986981	0.00646940019109847	0.00157343683720251	0.289832886563721	0.0789211819809372	0.000802778801535894	0.134734534303307
LMAN2	0.00912715343474741	-0.00135487998038397	-0.282877759562852	8.53351945436837e-05	-0.00185948309143183	-0.408591435030196	3.87788003090812e-06	-0.00161296714356174	-0.344773997469206
LMNB1	0.124346188703569	0.00083176886312089	0.169000585730429	9.17062487716089e-05	0.00200530926445596	0.406945837660827	0.000120143924724308	0.00142852937268355	0.289884106059163
LPO	0.000692075102304655	-0.00259585848778645	-0.362906349826393	0.19352211121568	-0.00112174052575249	-0.140739940637154	0.00130349009459561	-0.00184975521852345	-0.243937350092929
LRIG3	3.53677306565513e-07	-0.00230280457733598	-0.522004029027557	5.38945194135338e-05	-0.00196009459286989	-0.418897614056213	1.20698945168993e-10	-0.0021270486402366	-0.466987724782689
LRP1	0.0113967641706713	-0.00202634123576998	-0.274856596951773	0.00676494062517172	-0.00188343793342486	-0.288326139399933	0.000206589541378014	-0.00195904838432743	-0.280125264530357
LRP1B	0.772545017427927	0.000145528357217307	0.0320092091252868	0.262838392670268	0.000506525435801343	0.121356202011046	0.327287402781136	0.000328653239820763	0.0753574383310393
LRP8	0.536566396541212	-0.000287892839557923	-0.0683763617314648	0.220847078969806	-0.000602412059928944	-0.132593821916119	0.185546235288978	-0.000453859867320944	-0.101722150623327
LRPAP1	0.0584967011642882	0.00164303383961923	0.207287244247796	0.00396203114448011	0.00231807289402178	0.305877816856907	0.000768303650414404	0.00199342626535592	0.254857048743872
LRRK2	0.240542274772428	-0.000359054317799376	-0.129453859057956	0.762987102508	-0.000100929247054109	-0.0327963406747207	0.31054636485461	-0.000231761551728102	-0.0780022443588374
LRRTM1	0.373637874390363	0.00147402953081713	0.0983096482579144	0.136443508653825	0.00172389176948826	0.160940456618105	0.108201394227057	0.00160260993157164	0.123274311396656
LRRTM3	0.000681363047309788	0.00436800215143491	0.363331618877476	0.503736796892006	0.00052790627351649	0.0726396297043176	0.00126964831331873	0.00242044793397107	0.244492198818877
LSAMP	0.000373028382146097	0.00127645938672241	0.379326734503708	0.120822012544055	-0.00058863858183776	-0.167565599105351	0.255959032657358	0.000320371872084794	0.0873461496344047
LTA	0.214292215080939	0.00100008700655911	0.136909211315912	0.00123097718117205	0.00170900777046904	0.340952130902531	0.00431787217558949	0.00136480334639491	0.217228328965333
LTA.LTB	0.00492776350679234	-0.00271148031773213	-0.304040898216149	2.84995869727653e-07	-0.00294221848929965	-0.517540090850879	3.33684008040902e-07	-0.00283381140862677	-0.378426631080585
LTA.LTB.1	0.409754497551446	0.000803634105780193	0.0911193164036589	0.0120287755406948	-0.00112316084865618	-0.268167267931315	0.740608087831288	-0.000175258260452088	-0.0254987950117395
LTA4H	1.83279729375787e-06	-0.00735180706691001	-0.493610666872056	1.64470665870236e-08	-0.00903702371918066	-0.560514629058749	1.09171455833834e-13	-0.00820908372220953	-0.528490993654039
LTBP4	6.68781278156685e-18	0.00356861752509842	0.773303614678748	2.72290294551184e-08	0.00243117259253414	0.55334369653455	4.04831255252929e-23	0.00299145253869532	0.664203478179855
LTBR	0.506012459062869	0.000458492927750946	0.0735678445235587	0.525901639366189	0.000412287381844961	0.0689172503138849	0.359076212808132	0.000431881003338853	0.070564528487992
LTF	0.0505158876101411	0.00137391859745426	0.21409703816775	0.00927488337260425	-0.00224317733965365	-0.277450908814291	0.418999000030149	-0.000456475349058987	-0.0621978033750844
LUM	1.08297240939865e-10	0.00256682004868412	0.63258169733865	7.16938340192896e-07	0.00192055273968213	0.502263384152479	5.59890776204353e-16	0.00223801786059951	0.567756516859824
LY86	0.283892751947031	0.000373428196848402	0.118284148461185	0.0516569435554786	0.000647006597987714	0.209341076360375	0.0325489581230495	0.000511276953849962	0.163563782353703
LY9	0.236624415156653	-0.00135705712178346	-0.130529280682081	0.0499773042776825	-0.00174983622861374	-0.210831815999473	0.0301219004843425	-0.00155972163591564	-0.165894078475791
LYN	0.000444901569288774	-0.0064689455793747	-0.374732705887813	0.331177941847155	-0.00181948103667685	-0.105415954735118	0.00172404390073146	-0.0041077836162369	-0.237960761345271
LYN.1	0.000731620282662771	-0.00621486665256106	-0.361386715280089	0.57479475485923	-0.00107415441271872	-0.0609718272516507	0.00658630892539462	-0.00360498618199952	-0.207041668506016
LYPD3	0.238220098418719	-0.00152917389249549	-0.13008980012172	0.660871524694899	-0.000310504458235775	-0.0476977726322571	0.21121930381457	-0.000909505083733693	-0.0960900807422567
LYVE1	0.0135525409146834	0.00133141787075176	0.26843842893002	0.21865690622395	0.000747315976302528	0.133219450493878	0.0110331922310279	0.00103151353037608	0.193937999992155
LYZ	0.00274170159085524	0.00110579404361005	0.322852602748466	0.899175176704803	4.80240724078789e-05	0.0137827338930902	0.0313255358086429	0.000571404462771247	0.164719237530442
MAP2K1	0.281998348861414	0.000321621723164907	0.118747256988523	0.0010509235026416	0.00093688857137864	0.345398875809328	0.00217413258001251	0.000632472629204039	0.232889672622493
MAP2K2	3.03167859082597e-07	0.0036375801103006	0.524536335589385	5.95278591672134e-09	0.00403504522314481	0.574472972889643	1.50463356536868e-14	0.00383170747178164	0.543855608975576
MAP2K3	0.728890210959354	-0.000249467579180913	-0.0383785191508922	0.0116172347394925	0.00233918126487117	0.269428180913738	0.0705435337178683	0.00106621116113855	0.138640418537207
MAP2K4	0.280255495856994	-0.000845148099005567	-0.119175150102564	0.226271057326143	-0.000763651278423004	-0.131063021532158	0.105799926000797	-0.000804391562325378	-0.124114476878803
MAP3K7.TAB1	0.141365515658159	-0.000807654204295366	-0.1618342788479	0.0901392094819461	0.00122874295068111	0.182796667318934	0.624143651338515	0.000223992685810262	0.0377335962364835
MAPK1	0.327803507851582	0.00126249087914195	0.108074551577162	0.00251982415057464	0.00424704615731691	0.319948533045632	0.0035377342306567	0.00278318445854982	0.221884741837473
MAPK11	0.00983224839214015	0.00318959124714016	0.280214962185856	0.5730888295201	-0.000701381610896137	-0.0612434806722374	0.166223775408829	0.00121434223146216	0.106350313665693
MAPK12	0.443378057286673	-0.000514869223209395	-0.0847514267839872	0.0888320541286647	0.00119174623987781	0.183531165113237	0.472774436755844	0.000348258382391706	0.0552680929822798
MAPK13	0.0871152683089241	0.00104528889143757	0.187814367437859	0.216129146415952	0.000943395472019059	0.133947033227934	0.0428235592543347	0.000989479905663577	0.155087343333266
MAPK14	0.129757178184545	-0.00135262374211256	-0.16664535299977	0.128431007400365	0.00164677967466026	0.164261741864935	0.814035326367299	0.000165731932978044	0.0181194074040528
MAPK3	0.331391871365734	-0.00101726091487396	-0.10728028528687	0.0118115062015122	0.00307859993867511	0.268828188863207	0.189196074754144	0.00106224491107157	0.100888242788773
MAPK8	0.76328025608273	-0.000302778870852607	-0.0333515932359809	0.0631715423644065	0.00218039821998905	0.20007125789503	0.215017906798228	0.000957065840284268	0.0952994111128423
MAPK9	0.101156920227808	-0.00118249625772924	-0.180091900630056	0.00634266784477139	-0.00147529633750516	-0.290497705452798	0.00289599247833874	-0.00132862446371175	-0.226470829038371
MAPKAPK2	0.31655813928645	-0.00150681913907009	-0.110600220201977	0.0364034291403616	0.00333421543046851	0.224700765154314	0.386110363185624	0.000950609534037545	0.0666929921098151
MAPKAPK3	0.0866300979823623	-0.0014596635614553	-0.18809827472606	0.0499052516773915	0.00230543668044799	0.210896682374198	0.537962943347806	0.000450599212915318	0.0474200724073257
MAPKAPK5	0.888647581194309	0.000185349677383633	0.0155084259604893	0.189748932880346	0.0014121393653455	0.141928438179699	0.340704997081632	0.000805276718172938	0.0732999486073999
MAPT	0.0283978236952624	0.00235386556300165	0.239239613501138	0.155840090680396	0.0014461860728919	0.153471174221091	0.00990611948791176	0.00189561018748078	0.196739448787838
MASP1	0.00528108785982604	-0.00115625784789275	-0.301738263250863	0.00691538666370609	-0.00129110423486061	-0.287581319970031	0.000100234903836112	-0.00122630830818898	-0.29306845304235
MATK	0.000123342030871774	0.0025140070673055	0.406742201376636	0.277373865167899	0.00055036347450595	0.11775434416189	0.000237479635540464	0.00151774658869822	0.277557612578757
MATN2	4.92704547056476e-06	0.00175707175470478	0.475228435097109	0.0525411312218246	0.000724111808327364	0.208572277154506	8.95932486844465e-06	0.00122619040132898	0.332336688231784
MATN3	0.00592032472872255	0.00136287074186934	0.297898987437206	0.00675292397679003	0.0010637561874339	0.288386259305035	0.000109013051097354	0.00121351872894081	0.291597573702779
MB	0.200926288161409	0.000810827966281005	0.140955483609121	0.709194544503869	-0.000206597140395364	-0.0405532529245307	0.490368238595041	0.000311612588542932	0.053096678202726
MBD4	0.0397000154814497	0.00126119962270791	0.224907511601688	2.89410196862171e-05	0.00271102863258704	0.432329337078598	7.38671875881807e-06	0.00199603867126282	0.33525133690312
MBL2	0.791119276058568	-0.000361371856146517	-0.0293316009238546	0.0754213733601012	-0.0022711225370081	-0.191611212534025	0.151928379998922	-0.00132983757150966	-0.110039462242139
MCL1	0.00199415915303761	0.00233192804557562	0.332593405004551	0.0166718406101094	0.0018489140778784	0.256058491860895	9.92242710404255e-05	0.00208860389528723	0.293245465113898
MDH1	0.254721123303291	-0.000900043305537384	-0.125659934546212	0.0180262497240525	0.00180091304202768	0.253080763664786	0.389581367902446	0.000473311560094359	0.0662080419653649
MDK	5.05356891321953e-07	0.00402059484802524	0.516059322281918	1.09368667565013e-09	0.00454678671802142	0.596381240387354	2.86007821948035e-15	0.00428984759735211	0.55615157238058
MDM2	0.0697354018126938	0.000805809269757898	0.198880982788489	0.00101916890563214	0.00198663535460145	0.346254175515465	0.000227098311938752	0.00139955237771316	0.278383959631824
MED1	5.22509461570496e-07	-0.00228686260280122	-0.515497505485653	1.0391428037286e-05	-0.00201528462328345	-0.453289596104591	2.46449195040067e-11	-0.00214646007379807	-0.48204457249594
MEPE	0.00029161325099274	0.00388522846142742	0.385635919222288	0.0208172017605817	0.00194988066004237	0.247506628297507	1.78590027012982e-05	0.00290542509626668	0.321669553813751
MET	0.24283736379387	-0.00041126418552963	-0.128829493963182	0.283384357176826	-0.000467129216020963	-0.116301958633714	0.114918643210021	-0.000442993297695608	-0.120999417825959
METAP1	0.545662526195231	-0.000971378796897032	-0.0668595036290406	0.0114083620868581	0.00410537689131458	0.270083101488805	0.161013183940058	0.00160176852087792	0.107666397837882
METAP2	0.296098998917799	-0.00157782044614591	-0.115348215371955	0.0199877138922763	0.0034450127972047	0.249092730800412	0.356913126483272	0.000976459912487826	0.0708819749597201
MFGE8	0.900586001780836	0.000121921895793829	0.0138366881349996	0.128953271958503	-0.00156112790161325	-0.164040520220604	0.300088814672254	-0.000731364017642413	-0.0797019234412972
MFRP	0.00499344666290468	0.00197560059243556	0.303601985213796	0.00134747672584064	0.00285170256044713	0.338379975240886	1.87562430410034e-05	0.00242052606008178	0.320896046570408
MIA	0.376325799313337	0.000397683252621554	0.0977605376284597	0.620266304176037	-0.000224341379534962	-0.0538607183112844	0.792205752763649	8.36644522505293e-05	0.0202930947650603
MICA	0.886089543909311	-0.000219592690658075	-0.0158670669430523	0.512833732311489	0.000987289910570497	0.0711019581460192	0.715401562158376	0.000389486412755208	0.0280830028507751
MICB	0.0873229487107387	0.00176031274903157	0.187693221790298	0.139607692039258	0.00274962201511093	0.159669598895487	0.0356013686535049	0.00225107011582623	0.160833950845715
MIF	0.675200803256587	-0.000262716305226917	-0.0463894021728707	0.042284520022349	0.00127979381486975	0.218239552887042	0.239345373135229	0.000524961873364346	0.090457612177479
MMEL1	0.445004696764524	0.000503631535131864	0.0844504376299851	0.046249067032719	0.000990691642178185	0.214294342928288	0.0659475130690573	0.000755251332313337	0.140946039421755
MMP1	0.00409121153371915	0.00379125346790346	0.310139897110884	0.000488854981468245	0.00460201646663697	0.366054275088745	5.76840520984691e-06	0.00420492389983672	0.338942917286815
MMP10	0.848479518600256	0.000202503811480507	0.0211609664955691	0.49787918433702	-0.000649353414150171	-0.0736373724973012	0.747429363072569	-0.00022815373851553	-0.0248044526429774
MMP12	3.32475751868302e-18	0.0109516520370411	0.777650940647363	4.73322629125351e-18	0.00843082174841643	0.766895422935835	5.3088525120804e-34	0.0096814133403034	0.764130538591144
MMP13	0.911431015743039	0.000112974062158275	0.0123207475043721	0.0984041796076521	-0.00105532268920825	-0.178337571766604	0.421934532600758	-0.000476310563798486	-0.0618068522593806
MMP14	0.0144328243394314	-0.00226524938255004	-0.26607046407988	0.0644835157705976	-0.0026182278479672	-0.199104755995138	0.00381747876587721	-0.00244795570693809	-0.220117367266312
MMP16	0.739799346529697	-0.000377278237088916	-0.0367759461279617	0.439677724021825	0.000536934750408171	0.0839135949139863	0.883022932400799	9.80772501140185e-05	0.011334714806479
MMP17	0.000988695425045687	0.00144974876856057	0.353019437946572	0.0646816770392521	0.00109897696503156	0.198960164272736	0.000576516500542735	0.00127113184844053	0.260596961691384
MMP2	0.0637830334582285	0.000725257015398189	0.203183742600867	0.120040331392728	-0.000663191765304624	-0.167913969226662	0.93729599582181	2.28925908832966e-05	0.00606035535613245
MMP3	1.19062553044649e-06	-0.0140817703461872	-0.501306545515753	7.53210551566046e-06	-0.0098462158880222	-0.459599770523017	6.81934456159924e-11	-0.0119041195768313	-0.472483525600101
MMP7	0.000215430316536772	0.00290191987882359	0.393224932090542	0.0784077660636044	0.00182428455602728	0.189718138263084	0.000287980540254664	0.00235332058526641	0.273963136477789
MMP8	0.000346097368256708	-0.00353440219572916	-0.381260273488848	0.00363545302471972	-0.00269626723041799	-0.308604304996222	5.43451019395837e-06	-0.00309800800973768	-0.339826001141978
MMP9	0.000632296594078572	0.0047677557646789	0.365361073357691	0.0142448012015435	0.0030064134304717	0.261960586205639	2.80880041364215e-05	0.00388433535253673	0.314441719826293
MPL	0.48720291879634	0.00039709398092579	0.0768442431359046	0.110755741188739	0.00104329760636932	0.172191867432193	0.0943366881563015	0.000723782504016346	0.128345566040125
MPO	0.0309795344741238	0.00166141002038722	0.2355906812552	0.159049926669624	-0.00105246483217999	-0.152303304691358	0.595154453001691	0.00028571901175324	0.0409188573400061
